"","id","Question","Answer","statement_id","M","SD","responses"
"3421",61,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3422",66,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3423",34,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3424",5,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3425",2,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3426",44,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3427",24,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3428",9,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3429",31,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3430",23,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3431",76,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3432",11,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3433",28,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3434",63,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3435",65,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3436",77,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3437",22,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3438",29,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3439",58,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3440",69,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3441",59,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3442",30,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3443",7,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3444",78,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3445",73,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3446",25,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3447",46,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3448",47,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3449",39,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3450",54,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3451",41,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3452",17,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3453",1,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3454",80,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3455",48,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3456",12,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3457",75,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3458",79,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3459",55,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3460",62,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3461",37,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3462",74,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3463",14,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3464",19,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3465",26,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3466",36,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3467",71,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3468",68,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3469",49,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3470",51,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3471",43,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3472",42,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3473",35,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3474",18,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3475",16,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3476",56,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3477",40,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3478",6,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3479",8,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3480",20,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3481",50,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,1
"3482",13,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3483",27,"Wie viele Millimeter wächst ein menschliches Haar etwa in einem Jahr?","- 85 -",43,3.72,1.32,0
"3484",61,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3485",16,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3486",46,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3487",52,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3488",64,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3489",28,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3490",50,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3491",25,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3492",60,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3493",71,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3494",43,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3495",56,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3496",17,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3497",22,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3498",39,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3499",13,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3500",75,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3501",30,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3502",69,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3503",44,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3504",55,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3505",26,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3506",9,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3507",67,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3508",70,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3509",10,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3510",37,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3511",47,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3512",80,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3513",62,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3514",20,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3515",14,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3516",29,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3517",57,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3518",74,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3519",32,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3520",33,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3521",35,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3522",45,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3523",59,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3524",73,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3525",54,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3526",12,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3527",11,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3528",63,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3529",6,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3530",72,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3531",5,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3532",15,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3533",2,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3534",65,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3535",41,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3536",81,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3537",27,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3538",3,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3539",31,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3540",48,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3541",19,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3542",8,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3543",24,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3544",36,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3545",7,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3546",68,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3547",40,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3548",34,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3549",77,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3550",1,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3551",58,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3552",49,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3553",42,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3554",23,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3555",79,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3556",66,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3557",18,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3558",4,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3559",38,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3560",53,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,1
"3561",76,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3562",21,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3563",78,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3564",51,"Auf welcher Oberfläche sterben Keime schneller ab als auf Plastik?","- Holz -",44,4.25,1.37,0
"3565",38,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3566",58,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3567",68,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3568",63,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3569",13,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3570",33,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3571",6,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3572",28,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3573",14,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3574",10,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3575",51,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3576",18,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3577",22,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3578",56,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3579",7,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3580",1,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3581",25,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3582",78,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3583",9,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3584",61,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3585",5,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3586",30,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3587",75,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3588",40,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3589",64,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3590",24,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3591",73,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3592",62,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3593",67,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3594",57,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3595",17,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3596",71,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3597",19,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3598",32,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3599",39,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3600",44,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3601",60,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3602",49,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3603",23,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3604",47,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3605",54,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3606",34,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3607",29,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3608",59,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3609",41,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3610",76,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3611",52,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3612",43,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3613",27,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3614",81,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3615",26,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3616",48,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3617",4,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3618",42,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3619",77,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3620",70,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3621",2,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3622",66,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3623",8,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3624",21,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3625",53,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3626",65,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,1
"3627",55,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
"3628",11,"Wie lautet die kleinste souveräne Republik der Erde?","- Nauru -",45,4,0.67,0
