"","id","session","statements","M","SD","responses"
"2619",44,2,"Der Name ""Wowereit"" heißt auf Litauisch Eichhörnchen.",4.45,0.94,0
"2620",67,2,"Der Name ""Wowereit"" heißt auf Litauisch Eichhörnchen.",4.45,0.94,1
"2621",36,2,"Der Name ""Wowereit"" heißt auf Litauisch Eichhörnchen.",4.45,0.94,1
"2622",34,1,"Der Name ""Wowereit"" heißt auf Litauisch Eichhörnchen.",4.45,0.94,0
"2623",33,1,"Der Name ""Wowereit"" heißt auf Litauisch Eichhörnchen.",4.45,0.94,0
"2624",62,1,"Der Name ""Wowereit"" heißt auf Litauisch Eichhörnchen.",4.45,0.94,1
"2625",61,1,"Der Name ""Wowereit"" heißt auf Litauisch Eichhörnchen.",4.45,0.94,0
"2626",4,1,"Der Name ""Wowereit"" heißt auf Litauisch Eichhörnchen.",4.45,0.94,0
"2627",43,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2628",21,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2629",75,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2630",70,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2631",27,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2632",20,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2633",44,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2634",66,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2635",11,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2636",71,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2637",19,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2638",50,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2639",73,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2640",74,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2641",17,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2642",46,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2643",5,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2644",18,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2645",49,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2646",13,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2647",14,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2648",40,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2649",15,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2650",39,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2651",69,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2652",38,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2653",47,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2654",7,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2655",59,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2656",25,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2657",6,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2658",16,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2659",4,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2660",24,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2661",12,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2662",9,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2663",41,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2664",76,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2665",22,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2666",60,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2667",48,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2668",26,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2669",77,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2670",81,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2671",29,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2672",31,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2673",42,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2674",80,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2675",65,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2676",72,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2677",58,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2678",61,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2679",52,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2680",67,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2681",2,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2682",35,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2683",36,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2684",32,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2685",64,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2686",1,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2687",63,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2688",57,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2689",68,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2690",37,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2691",53,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2692",30,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2693",54,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2694",56,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2695",33,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2696",28,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2697",23,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2698",55,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2699",79,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2700",62,1,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,0
"2701",34,2,"Der nicht sichtbare Teil des Eisbergs heißt Eisbergkiel.",4.1,1.29,1
"2702",75,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2703",19,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2704",60,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2705",47,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2706",48,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2707",16,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2708",58,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2709",76,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2710",31,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2711",32,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2712",59,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2713",20,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2714",29,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2715",17,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2716",49,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2717",74,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2718",79,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2719",21,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2720",18,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2721",52,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2722",23,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2723",73,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2724",30,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2725",38,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2726",66,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2727",50,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2728",24,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2729",62,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2730",33,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2731",77,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2732",14,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2733",68,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2734",6,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2735",22,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2736",2,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2737",69,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2738",1,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2739",11,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2740",67,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2741",25,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2742",72,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2743",13,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2744",55,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2745",12,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2746",43,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2747",53,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2748",7,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2749",61,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2750",9,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2751",26,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2752",57,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2753",44,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2754",80,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2755",64,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2756",41,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2757",42,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2758",71,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2759",4,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2760",70,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2761",36,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2762",34,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2763",40,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2764",35,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2765",15,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2766",37,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2767",56,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2768",39,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2769",5,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,0
"2770",65,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2771",81,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2772",27,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2773",54,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2774",63,1,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2775",46,2,"Der Reißverschluss wurde in Norwegen erfunden.",4.06,0.64,1
"2776",21,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2777",58,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2778",71,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2779",59,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2780",74,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2781",22,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2782",48,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2783",2,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2784",20,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2785",72,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2786",77,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2787",47,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2788",17,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2789",1,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2790",31,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2791",75,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2792",52,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2793",46,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2794",12,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2795",60,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2796",23,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2797",44,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2798",32,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2799",18,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2800",73,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2801",4,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2802",76,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2803",61,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2804",49,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2805",50,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2806",57,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2807",15,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2808",64,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2809",38,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2810",53,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2811",34,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2812",33,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2813",62,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2814",66,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2815",79,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2816",28,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2817",39,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2818",19,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2819",30,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2820",81,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2821",24,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2822",25,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2823",43,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2824",67,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2825",16,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2826",68,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2827",55,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2828",14,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2829",35,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2830",40,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2831",65,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2832",80,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2833",41,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2834",29,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2835",69,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2836",13,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2837",54,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2838",63,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2839",5,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2840",70,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2841",42,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2842",56,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2843",26,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2844",6,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2845",11,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2846",7,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2847",36,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2848",9,1,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2849",27,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,0
"2850",37,2,"Der Schwertwal gehört zur Gattung der Delfine.",4.11,1.41,1
"2851",18,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2852",72,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2853",50,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2854",79,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2855",44,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2856",22,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2857",37,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2858",74,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2859",75,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2860",16,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2861",73,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2862",5,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2863",23,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2864",19,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2865",65,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2866",46,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2867",76,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2868",36,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2869",60,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2870",57,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2871",71,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2872",63,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2873",24,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2874",20,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2875",52,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2876",47,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2877",11,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2878",66,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2879",21,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2880",9,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2881",59,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2882",1,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2883",38,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2884",4,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2885",54,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2886",70,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2887",49,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2888",48,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2889",67,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2890",77,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
"2891",42,2,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,0
"2892",58,1,"Der Speisesaal eines Klosters wird Refektorium genannt.",4.1,1.12,1
